,coordinates_x,coordinates_y,bus_code,line,time_stamp,id
36318,-56.15865,-34.922634,241,7517,2018-10-02T17:10:27,241
36319,-56.15865,-34.922634,241,7517,2018-10-02T17:10:42,241
36320,-56.15867,-34.88739,710,7920,2018-10-02T17:52:13,710
36321,-56.15867,-34.887417,86,2403,2018-10-02T17:24:57,86
36322,-56.15867,-34.88747,907,345,2018-10-02T17:06:57,907
36323,-56.15867,-34.887527,551,342,2018-10-02T17:39:27,551
36324,-56.15867,-34.887527,64,341,2018-10-02T17:35:42,64
36325,-56.15867,-34.887527,64,341,2018-10-02T17:35:57,64
36326,-56.15867,-34.88761,73,540,2018-10-02T17:05:42,73
36327,-56.15867,-34.887638,88,2390,2018-10-02T17:12:12,88
36328,-56.15867,-34.88765,40,218,2018-10-02T17:22:57,40
36329,-56.158684,-34.813534,11,2388,2018-10-02T18:07:28,11
36330,-56.158684,-34.813667,110,2422,2018-10-02T18:09:58,110
36331,-56.158684,-34.8877,34,218,2018-10-02T17:42:12,34
36332,-56.158695,-34.82567,58,266,2018-10-02T17:51:13,58
36333,-56.158695,-34.82567,58,266,2018-10-02T17:51:28,58
36334,-56.158695,-34.88725,28,372,2018-10-02T16:57:11,28
36335,-56.158695,-34.887527,43,2391,2018-10-02T17:18:12,43
36336,-56.158695,-34.887585,80,540,2018-10-02T17:55:43,80
36337,-56.158695,-34.887638,750,345,2018-10-02T17:18:12,750
36338,-56.158695,-34.887722,713,7919,2018-10-02T16:56:56,713
36339,-56.158695,-34.88775,737,7903,2018-10-02T16:58:11,737
36340,-56.158695,-34.888,919,7921,2018-10-02T16:53:11,919
36341,-56.158695,-34.888,919,7921,2018-10-02T16:53:26,919
36342,-56.158695,-34.902916,285,2392,2018-10-02T16:48:56,285
36343,-56.158695,-34.902943,249,7899,2018-10-02T17:40:42,249
36344,-56.158695,-34.902943,249,7899,2018-10-02T17:40:57,249
36345,-56.158695,-34.903053,275,1483,2018-10-02T17:14:42,275
36346,-56.158695,-34.903305,121,7704,2018-10-02T16:53:41,121
36347,-56.158695,-34.903305,151,7704,2018-10-02T17:22:27,151
36348,-56.1587,-34.813667,99,2422,2018-10-02T17:20:42,99
36349,-56.1587,-34.813683,10,2422,2018-10-02T16:45:41,10
36350,-56.1587,-34.813732,108,2422,2018-10-02T17:51:43,108
36351,-56.1587,-34.813732,108,2422,2018-10-02T17:51:58,108
36352,-56.1587,-34.813732,108,2422,2018-10-02T17:52:13,108
36353,-56.1587,-34.8877,10,2388,2018-10-02T18:04:43,10
36354,-56.1587,-34.8877,10,2388,2018-10-02T18:04:58,10
36355,-56.15872,-34.922417,248,7517,2018-10-02T18:05:13,248
36356,-56.15872,-34.922417,248,7517,2018-10-02T18:05:28,248
36357,-56.158722,-34.887554,737,7902,2018-10-02T16:44:26,737
36358,-56.158722,-34.887554,737,7902,2018-10-02T16:44:41,737
36359,-56.158722,-34.887638,30,2391,2018-10-02T17:41:57,30
36360,-56.158722,-34.903027,130,7703,2018-10-02T16:52:11,130
36361,-56.158722,-34.903084,114,7703,2018-10-02T17:05:42,114
36362,-56.158733,-34.887516,241,7516,2018-10-02T18:00:43,241
36363,-56.158733,-34.887516,241,7516,2018-10-02T18:00:58,241
36364,-56.15875,-34.88769,722,2409,2018-10-02T16:48:11,722
36365,-56.15875,-34.88769,722,340,2018-10-02T17:45:58,722
36366,-56.15875,-34.88769,79,343,2018-10-02T17:10:42,79
36367,-56.15875,-34.88775,92,254,2018-10-02T17:40:27,92
36368,-56.15875,-34.8877,68,217,2018-10-02T17:07:27,68
36369,-56.15875,-34.903084,130,7704,2018-10-02T17:33:27,130
36370,-56.15875,-34.90311,956,7703,2018-10-02T17:46:43,956
36371,-56.15875,-34.903194,121,7703,2018-10-02T17:33:12,121
36372,-56.158768,-34.887783,6,7517,2018-10-02T17:25:27,6
36373,-56.158775,-34.88739,950,345,2018-10-02T17:49:13,950
36374,-56.158775,-34.88747,1096,395,2018-10-02T17:21:12,1096
36375,-56.158775,-34.88747,1096,395,2018-10-02T17:21:27,1096
36376,-56.158775,-34.88775,666,7921,2018-10-02T17:13:27,666
36377,-56.158775,-34.903027,138,7703,2018-10-02T17:20:12,138
36378,-56.158775,-34.903053,262,1483,2018-10-02T16:54:41,262
36379,-56.158775,-34.903053,590,7898,2018-10-02T16:55:41,590
36380,-56.158783,-34.813316,108,2388,2018-10-02T17:39:27,108
36381,-56.158783,-34.813316,108,2388,2018-10-02T17:39:42,108
36382,-56.158806,-34.887638,713,7918,2018-10-02T16:47:11,713
36383,-56.158806,-34.88775,69,7528,2018-10-02T17:58:13,69
36384,-56.158806,-34.887833,24,2408,2018-10-02T16:49:11,24
36385,-56.158806,-34.887833,920,395,2018-10-02T16:43:56,920
36386,-56.158806,-34.88789,495,522,2018-10-02T17:18:42,495
36387,-56.158833,-34.82572,1111,266,2018-10-02T18:07:13,1111
36388,-56.158833,-34.887665,957,7902,2018-10-02T18:09:13,957
36389,-56.158833,-34.887665,957,7902,2018-10-02T18:09:28,957
36390,-56.158833,-34.887665,957,7902,2018-10-02T18:09:43,957
36391,-56.158833,-34.887665,957,7902,2018-10-02T18:09:58,957
36392,-56.158833,-34.887665,957,7902,2018-10-02T18:10:13,957
36393,-56.158833,-34.887665,957,7902,2018-10-02T18:10:28,957
36394,-56.158833,-34.887722,72,266,2018-10-02T17:53:43,72
36395,-56.158833,-34.88775,131,7902,2018-10-02T17:05:42,131
36396,-56.158833,-34.88789,784,2408,2018-10-02T17:10:42,784
36397,-56.158833,-34.88789,907,342,2018-10-02T17:59:13,907
36398,-56.158833,-34.88789,907,342,2018-10-02T17:59:28,907
36399,-56.158833,-34.88789,907,342,2018-10-02T17:59:43,907
36400,-56.158833,-34.88789,907,342,2018-10-02T17:59:58,907
36401,-56.158833,-34.88789,907,342,2018-10-02T18:00:13,907
36402,-56.158833,-34.88789,907,342,2018-10-02T18:00:28,907
36403,-56.158833,-34.88789,907,342,2018-10-02T18:00:43,907
36404,-56.158833,-34.88789,907,342,2018-10-02T18:00:58,907
36405,-56.158833,-34.88789,907,342,2018-10-02T18:01:13,907
36406,-56.158833,-34.88789,907,342,2018-10-02T18:01:28,907
36407,-56.158833,-34.88789,907,342,2018-10-02T18:01:43,907
36408,-56.158833,-34.88789,907,342,2018-10-02T18:01:58,907
36409,-56.158833,-34.88789,907,342,2018-10-02T18:02:13,907
36410,-56.158833,-34.88789,907,342,2018-10-02T18:02:28,907
36411,-56.158833,-34.888,984,540,2018-10-02T16:56:26,984
36412,-56.158833,-34.903053,262,1483,2018-10-02T16:54:56,262
36413,-56.158833,-34.903053,267,7899,2018-10-02T16:42:56,267
36414,-56.158833,-34.903084,138,7703,2018-10-02T17:20:27,138
36415,-56.158833,-34.903084,267,873,2018-10-02T17:54:28,267
36416,-56.158833,-34.922516,6,7517,2018-10-02T17:47:43,6
36417,-56.158833,-34.922516,6,7517,2018-10-02T17:47:58,6
36418,-56.158833,-34.922565,6,7517,2018-10-02T17:48:13,6
36419,-56.15885,-34.92255,6,7517,2018-10-02T17:48:28,6
36420,-56.15885,-34.92255,6,7517,2018-10-02T17:48:43,6
36421,-56.15886,-34.825695,35,266,2018-10-02T17:06:12,35
36422,-56.15886,-34.887665,53,542,2018-10-02T17:39:27,53
36423,-56.15886,-34.88775,670,231,2018-10-02T17:28:12,670
36424,-56.15886,-34.887833,301,7903,2018-10-02T17:42:57,301
36425,-56.15886,-34.887917,932,340,2018-10-02T17:00:42,932
36426,-56.15886,-34.887917,932,340,2018-10-02T17:00:57,932
36427,-56.15886,-34.887943,984,540,2018-10-02T16:56:11,984
36428,-56.15886,-34.90311,262,1476,2018-10-02T17:33:27,262
36429,-56.158867,-34.813118,99,2388,2018-10-02T16:55:56,99
36430,-56.158867,-34.92255,86,7517,2018-10-02T17:34:57,86
36431,-56.158882,-34.8878,29,217,2018-10-02T18:08:43,29
36432,-56.158882,-34.922585,86,7517,2018-10-02T17:34:27,86
36433,-56.158882,-34.922585,86,7517,2018-10-02T17:34:42,86
36434,-56.15889,-34.825695,72,266,2018-10-02T17:16:12,72
36435,-56.15889,-34.887554,22,540,2018-10-02T17:55:43,22
36436,-56.15889,-34.887722,86,2403,2018-10-02T17:25:12,86
36437,-56.15889,-34.887917,131,7903,2018-10-02T17:14:27,131
36438,-56.15889,-34.887943,562,254,2018-10-02T17:34:27,562
36439,-56.15889,-34.903084,114,7703,2018-10-02T17:05:57,114
36440,-56.15889,-34.90311,273,873,2018-10-02T17:46:28,273
36441,-56.15889,-34.903168,138,7703,2018-10-02T17:20:42,138
36442,-56.1589,-34.8131,110,2388,2018-10-02T17:52:28,110
36443,-56.1589,-34.88785,91,217,2018-10-02T17:28:42,91
36444,-56.1589,-34.88785,91,217,2018-10-02T17:28:57,91
36445,-56.1589,-34.887950000000004,76,218,2018-10-02T18:05:13,76
36446,-56.1589,-34.887950000000004,76,218,2018-10-02T18:05:28,76
36447,-56.1589,-34.887985,45,218,2018-10-02T16:42:56,45
36448,-56.158916,-34.887585,59,242,2018-10-02T17:02:42,59
36449,-56.158916,-34.887917,301,7902,2018-10-02T17:32:57,301
36450,-56.158916,-34.887966,20,7517,2018-10-02T17:53:58,20
36451,-56.158916,-34.887966,20,7517,2018-10-02T17:54:13,20
36452,-56.158916,-34.887966,20,7517,2018-10-02T17:54:28,20
36453,-56.158916,-34.88797,920,372,2018-10-02T17:28:12,920
36454,-56.158916,-34.88797,9,2391,2018-10-02T17:10:42,9
36455,-56.158916,-34.88797,9,2391,2018-10-02T17:10:57,9
36456,-56.158916,-34.88797,9,2391,2018-10-02T17:11:12,9
36457,-56.158916,-34.888035,30,7516,2018-10-02T16:49:56,30
36458,-56.158916,-34.888035,30,7516,2018-10-02T16:50:11,30
36459,-56.158916,-34.922634,252,7512,2018-10-02T16:55:11,252
36460,-56.158916,-34.922634,252,7512,2018-10-02T16:55:26,252
36461,-56.15893,-34.813,110,2422,2018-10-02T18:09:43,110
36462,-56.15893,-34.887833,11,2422,2018-10-02T16:46:11,11
36463,-56.15893,-34.887867,252,7512,2018-10-02T17:24:57,252
36464,-56.15893,-34.887867,252,7512,2018-10-02T17:25:12,252
36465,-56.15893,-34.888084,34,218,2018-10-02T17:42:42,34
36466,-56.158943,-34.887722,986,395,2018-10-02T18:05:43,986
36467,-56.158943,-34.887833,94,2391,2018-10-02T16:59:27,94
36468,-56.158943,-34.888054,654,7903,2018-10-02T17:55:43,654
36469,-56.158943,-34.888054,654,7903,2018-10-02T17:55:58,654
36470,-56.158943,-34.903137,288,863,2018-10-02T17:35:12,288
36471,-56.15895,-34.8129,108,2388,2018-10-02T17:39:57,108
36472,-56.15895,-34.813,10,2422,2018-10-02T16:45:26,10
36473,-56.15895,-34.887966,45,217,2018-10-02T18:01:28,45
36474,-56.15895,-34.8879,10,2422,2018-10-02T17:16:57,10
36475,-56.15895,-34.888016,29,218,2018-10-02T16:56:41,29
36476,-56.158966,-34.887950000000004,68,217,2018-10-02T17:07:42,68
36477,-56.158966,-34.887950000000004,68,217,2018-10-02T17:07:57,68
36478,-56.158966,-34.922615,248,7517,2018-10-02T18:05:43,248
36479,-56.158966,-34.9226,248,7517,2018-10-02T18:05:58,248
36480,-56.158966,-34.9226,248,7517,2018-10-02T18:06:13,248
36481,-56.15897,-34.887554,27,7918,2018-10-02T17:07:12,27
36482,-56.15897,-34.887554,27,7918,2018-10-02T17:07:27,27
36483,-56.15897,-34.88786,28,372,2018-10-02T16:56:41,28
36484,-56.15897,-34.88786,28,372,2018-10-02T16:56:56,28
36485,-56.15897,-34.887943,15,237,2018-10-02T17:35:42,15
36486,-56.15897,-34.887943,666,7920,2018-10-02T17:04:42,666
36487,-56.15897,-34.887943,72,266,2018-10-02T17:53:58,72
36488,-56.15897,-34.88825,46,7919,2018-10-02T17:25:57,46
36489,-56.15897,-34.903053,249,7899,2018-10-02T17:41:12,249
36490,-56.15897,-34.903137,262,1476,2018-10-02T17:33:12,262
36491,-56.15897,-34.903137,545,873,2018-10-02T17:12:42,545
36492,-56.158985,-34.887966,1029,2422,2018-10-02T17:05:12,1029
36493,-56.158985,-34.8879,45,217,2018-10-02T18:01:13,45
36494,-56.158985,-34.888065,34,218,2018-10-02T17:42:27,34
36495,-56.159,-34.812717,101,2388,2018-10-02T17:26:42,101
36496,-56.159,-34.82575,23,266,2018-10-02T16:57:56,23
36497,-56.159,-34.887966,5,217,2018-10-02T17:25:42,5
36498,-56.159,-34.887966,5,217,2018-10-02T17:25:57,5
36499,-56.159,-34.88797,29,342,2018-10-02T17:27:57,29
36500,-56.159,-34.888054,973,266,2018-10-02T17:10:57,973
36501,-56.159,-34.903084,288,863,2018-10-02T17:34:57,288
36502,-56.159016,-34.812683,101,2388,2018-10-02T17:26:57,101
36503,-56.159016,-34.887917,224,7517,2018-10-02T18:06:43,224
36504,-56.159016,-34.88805,241,7517,2018-10-02T16:46:56,241
36505,-56.159027,-34.88811,710,7921,2018-10-02T18:03:13,710
36506,-56.159027,-34.888195,6,501,2018-10-02T17:25:42,6
36507,-56.159035,-34.888016,174,7516,2018-10-02T16:45:56,174
36508,-56.15905,-34.888115,11,2388,2018-10-02T17:39:12,11
36509,-56.159054,-34.887943,1014,522,2018-10-02T17:56:13,1014
36510,-56.159054,-34.888027,623,340,2018-10-02T17:40:27,623
36511,-56.159054,-34.888084,919,7920,2018-10-02T16:43:56,919
36512,-56.159054,-34.90311,288,863,2018-10-02T17:34:42,288
36513,-56.159054,-34.903194,269,863,2018-10-02T17:05:42,269
36514,-56.159054,-34.903,290,7898,2018-10-02T17:55:58,290
36515,-56.159065,-34.81275,101,2422,2018-10-02T17:37:57,101
36516,-56.159065,-34.888065,13,217,2018-10-02T17:08:12,13
36517,-56.159065,-34.888065,13,217,2018-10-02T17:08:27,13
36518,-56.159065,-34.88815,82,218,2018-10-02T17:17:57,82
36519,-56.159084,-34.82575,20,254,2018-10-02T16:51:26,20
36520,-56.159084,-34.887833,90,7918,2018-10-02T17:28:27,90
36521,-56.159084,-34.88805,99,2422,2018-10-02T17:54:58,99
36522,-56.159084,-34.88825,14,7921,2018-10-02T17:36:42,14
36523,-56.159084,-34.903027,756,7899,2018-10-02T17:24:27,756
36524,-56.159084,-34.90311,545,873,2018-10-02T17:12:27,545
36525,-56.159084,-34.903137,918,863,2018-10-02T17:20:27,918
36526,-56.159084,-34.903137,918,863,2018-10-02T17:20:42,918
36527,-56.1591,-34.81245,101,2388,2018-10-02T17:27:12,101
36528,-56.15911,-34.888054,94,2391,2018-10-02T16:59:42,94
36529,-56.15911,-34.88811,83,237,2018-10-02T16:59:42,83
36530,-56.15911,-34.88839,52,2408,2018-10-02T16:59:11,52
36531,-56.15911,-34.903084,956,7704,2018-10-02T17:09:27,956
36532,-56.15911,-34.903168,121,7703,2018-10-02T17:33:27,121
36533,-56.159115,-34.812466,99,2388,2018-10-02T16:56:11,99
36534,-56.159115,-34.8126,108,2422,2018-10-02T17:51:28,108
36535,-56.159115,-34.888084,105,217,2018-10-02T16:52:11,105
36536,-56.159134,-34.888134,30,7516,2018-10-02T16:50:26,30
36537,-56.159134,-34.888134,30,7516,2018-10-02T16:50:41,30
36538,-56.159134,-34.888134,30,7516,2018-10-02T16:50:56,30
36539,-56.159134,-34.888218,29,218,2018-10-02T16:56:26,29
36540,-56.159134,-34.8882,88,218,2018-10-02T17:41:12,88
36541,-56.159138,-34.888084,4,2408,2018-10-02T17:58:13,4
36542,-56.159138,-34.888138,35,266,2018-10-02T17:44:27,35
36543,-56.159138,-34.888195,83,237,2018-10-02T16:59:27,83
36544,-56.159138,-34.88822,495,522,2018-10-02T17:18:57,495
36545,-56.159138,-34.88822,94,2390,2018-10-02T17:52:58,94
36546,-56.159138,-34.888275,932,340,2018-10-02T17:00:27,932
36547,-56.159138,-34.903084,249,7899,2018-10-02T17:41:27,249
36548,-56.159138,-34.903137,138,7704,2018-10-02T16:43:56,138
36549,-56.159138,-34.903137,273,873,2018-10-02T17:46:13,273
36550,-56.159138,-34.903137,590,863,2018-10-02T17:57:28,590
36551,-56.159138,-34.903137,590,863,2018-10-02T17:57:43,590
36552,-56.15915,-34.81217,11,2388,2018-10-02T18:07:43,11
36553,-56.15915,-34.81217,11,2388,2018-10-02T18:07:58,11
36554,-56.15915,-34.81235,108,2388,2018-10-02T17:40:12,108
36555,-56.15915,-34.81235,108,2388,2018-10-02T17:40:27,108
36556,-56.15915,-34.81235,108,2388,2018-10-02T17:40:42,108
36557,-56.15915,-34.887917,224,7517,2018-10-02T18:06:28,224
36558,-56.15915,-34.8881,29,217,2018-10-02T18:08:58,29
36559,-56.15915,-34.888218,82,218,2018-10-02T17:17:42,82
36560,-56.15917,-34.88817,91,217,2018-10-02T17:29:12,91
36561,-56.15917,-34.888195,62,2409,2018-10-02T17:10:42,62
36562,-56.15917,-34.888218,99,218,2018-10-02T17:36:27,99
36563,-56.15917,-34.888233,6,7517,2018-10-02T17:24:57,6
36564,-56.15917,-34.888233,6,7517,2018-10-02T17:25:12,6
36565,-56.15917,-34.888332,562,266,2018-10-02T16:54:41,562
36566,-56.15917,-34.903084,589,1476,2018-10-02T17:07:42,589
36567,-56.15917,-34.90311,589,1476,2018-10-02T17:07:57,589
36568,-56.15917,-34.90311,956,7704,2018-10-02T17:08:57,956
36569,-56.15917,-34.90311,956,7704,2018-10-02T17:09:12,956
36570,-56.15917,-34.903137,273,873,2018-10-02T17:45:58,273
36571,-56.15917,-34.903305,290,873,2018-10-02T16:55:11,290
36572,-56.15917,-34.903305,290,873,2018-10-02T16:55:26,290
36573,-56.15917,-34.903305,290,873,2018-10-02T16:55:41,290
36574,-56.15917,-34.903305,290,873,2018-10-02T16:55:56,290
36575,-56.15917,-34.922867,86,7516,2018-10-02T17:54:28,86
36576,-56.159184,-34.812332,99,2422,2018-10-02T17:19:42,99
36577,-56.159184,-34.812332,99,2422,2018-10-02T17:19:57,99
36578,-56.159184,-34.812332,99,2422,2018-10-02T17:20:12,99
36579,-56.159184,-34.812332,99,2422,2018-10-02T17:20:27,99
36580,-56.159184,-34.81238,110,2388,2018-10-02T17:52:43,110
36581,-56.159184,-34.812416,110,2422,2018-10-02T18:09:28,110
36582,-56.159184,-34.8124,108,2422,2018-10-02T17:51:13,108
36583,-56.159184,-34.8882,40,218,2018-10-02T17:22:27,40
36584,-56.159184,-34.8882,40,218,2018-10-02T17:22:42,40
36585,-56.159184,-34.888317,15,218,2018-10-02T17:54:13,15
36586,-56.159195,-34.82572,87,254,2018-10-02T17:55:28,87
36587,-56.159195,-34.888054,69,7533,2018-10-02T17:19:27,69
36588,-56.159195,-34.888084,1014,522,2018-10-02T17:56:28,1014
36589,-56.159195,-34.88811,86,2403,2018-10-02T17:25:27,86
36590,-56.159195,-34.88817,907,345,2018-10-02T17:07:12,907
36591,-56.159195,-34.888195,17,340,2018-10-02T17:22:57,17
36592,-56.159195,-34.888195,92,266,2018-10-02T16:58:11,92
36593,-56.159195,-34.888443,1111,254,2018-10-02T16:56:26,1111
36594,-56.159195,-34.903137,570,2392,2018-10-02T17:22:12,570
36595,-56.159195,-34.903168,545,873,2018-10-02T17:12:12,545
36596,-56.159195,-34.903194,962,2392,2018-10-02T17:09:42,962
36597,-56.1592,-34.81238,101,2422,2018-10-02T17:37:27,101
36598,-56.1592,-34.81238,101,2422,2018-10-02T17:37:42,101
36599,-56.1592,-34.888283,241,7517,2018-10-02T16:46:26,241
36600,-56.1592,-34.888283,241,7517,2018-10-02T16:46:41,241
36601,-56.159218,-34.888218,45,217,2018-10-02T18:01:43,45
36602,-56.159218,-34.888283,76,218,2018-10-02T18:04:58,76
36603,-56.159218,-34.8882,252,7512,2018-10-02T17:25:27,252
36604,-56.15922,-34.88817,961,343,2018-10-02T17:29:42,961
36605,-56.15922,-34.88825,47,340,2018-10-02T17:32:57,47
36606,-56.15922,-34.88825,4,343,2018-10-02T16:53:11,4
36607,-56.15922,-34.88825,937,2409,2018-10-02T17:04:42,937
36608,-56.15922,-34.88825,980,501,2018-10-02T17:09:12,980
36609,-56.15922,-34.888306,950,342,2018-10-02T16:58:11,950
36610,-56.15922,-34.888306,950,342,2018-10-02T16:58:26,950
36611,-56.15922,-34.88839,78,272,2018-10-02T17:19:42,78
36612,-56.15922,-34.8885,932,340,2018-10-02T17:00:12,932
36613,-56.15922,-34.903053,590,7898,2018-10-02T16:55:56,590
36614,-56.15922,-34.903137,273,873,2018-10-02T17:45:43,273
36615,-56.15922,-34.903137,590,863,2018-10-02T17:57:13,590
36616,-56.159233,-34.8882,11,2422,2018-10-02T16:46:26,11
36617,-56.15925,-34.88836,920,395,2018-10-02T16:44:11,920
36618,-56.15925,-34.88839,973,254,2018-10-02T17:55:28,973
36619,-56.15925,-34.888443,77,342,2018-10-02T17:09:12,77
36620,-56.15925,-34.903168,590,863,2018-10-02T17:56:58,590
36621,-56.159267,-34.888367,86,7517,2018-10-02T17:10:27,86
36622,-56.159267,-34.888367,86,7517,2018-10-02T17:10:42,86
36623,-56.159267,-34.922966,258,7516,2018-10-02T17:10:27,258
36624,-56.159267,-34.922966,258,7516,2018-10-02T17:10:42,258
36625,-56.159267,-34.922966,258,7516,2018-10-02T17:10:57,258
36626,-56.159267,-34.922966,258,7516,2018-10-02T17:11:12,258
36627,-56.159275,-34.888195,1096,395,2018-10-02T17:21:42,1096
36628,-56.159275,-34.88825,74,540,2018-10-02T17:46:58,74
36629,-56.159275,-34.88836,27,7919,2018-10-02T17:18:27,27
36630,-56.159275,-34.88839,551,345,2018-10-02T16:43:26,551
36631,-56.159275,-34.88839,88,2390,2018-10-02T17:11:57,88
36632,-56.159275,-34.888474,984,540,2018-10-02T16:56:41,984
36633,-56.159283,-34.88825,101,2422,2018-10-02T18:04:43,101
36634,-56.159283,-34.888382,10,2388,2018-10-02T18:04:28,10
36635,-56.159283,-34.888416,101,2388,2018-10-02T16:55:26,101
36636,-56.159283,-34.888416,101,2388,2018-10-02T16:55:41,101
36637,-56.159283,-34.8884,82,218,2018-10-02T17:17:27,82
36638,-56.159306,-34.90311,130,7704,2018-10-02T17:33:12,130
36639,-56.159306,-34.903168,262,1476,2018-10-02T17:32:42,262
36640,-56.159306,-34.903168,262,1476,2018-10-02T17:32:57,262
36641,-56.159317,-34.81195,110,2422,2018-10-02T18:09:13,110
36642,-56.159332,-34.825695,26,254,2018-10-02T17:46:28,26
36643,-56.159332,-34.825695,72,254,2018-10-02T16:53:11,72
36644,-56.159332,-34.88775,950,345,2018-10-02T17:49:28,950
36645,-56.159332,-34.888306,50,242,2018-10-02T17:25:57,50
36646,-56.159332,-34.888306,50,242,2018-10-02T17:26:12,50
36647,-56.159332,-34.888332,72,266,2018-10-02T17:54:13,72
36648,-56.159332,-34.888332,72,266,2018-10-02T17:54:28,72
36649,-56.159332,-34.888416,33,231,2018-10-02T17:56:58,33
36650,-56.159332,-34.888443,73,540,2018-10-02T17:05:57,73
36651,-56.159332,-34.888535,34,218,2018-10-02T17:42:57,34
36652,-56.159332,-34.903053,267,873,2018-10-02T17:53:58,267
36653,-56.159332,-34.903053,275,1483,2018-10-02T17:14:57,275
36654,-56.159332,-34.90311,130,7704,2018-10-02T17:32:57,130
36655,-56.15935,-34.8118,99,2388,2018-10-02T16:56:26,99
36656,-56.15936,-34.888527,13,227,2018-10-02T17:56:28,13
36657,-56.15936,-34.888584,59,237,2018-10-02T18:04:13,59
36658,-56.15936,-34.88861,963,540,2018-10-02T17:34:42,963
36659,-56.15936,-34.888668,1096,372,2018-10-02T18:07:58,1096
36660,-56.15936,-34.903053,285,2392,2018-10-02T16:48:41,285
36661,-56.15936,-34.903084,114,7704,2018-10-02T17:49:13,114
36662,-56.15936,-34.903084,114,7704,2018-10-02T17:49:28,114
36663,-56.15936,-34.903084,267,873,2018-10-02T17:54:13,267
36664,-56.15936,-34.903,285,2392,2018-10-02T16:48:26,285
36665,-56.159367,-34.888515,108,2388,2018-10-02T17:10:27,108
36666,-56.15938,-34.92315,86,7516,2018-10-02T17:53:58,86
36667,-56.15938,-34.92315,86,7516,2018-10-02T17:54:13,86
36668,-56.15939,-34.82575,1106,254,2018-10-02T17:08:12,1106
36669,-56.15939,-34.887917,915,343,2018-10-02T17:51:58,915
36670,-56.15939,-34.903137,262,1483,2018-10-02T16:55:11,262
36671,-56.15939,-34.903137,262,1483,2018-10-02T16:55:26,262
36672,-56.15939,-34.903137,267,7899,2018-10-02T16:43:11,267
36673,-56.15939,-34.903194,545,873,2018-10-02T17:11:57,545
36674,-56.1594,-34.888515,1029,2388,2018-10-02T18:00:28,1029
36675,-56.1594,-34.923065,86,7516,2018-10-02T17:53:43,86
36676,-56.159416,-34.81175,101,2422,2018-10-02T17:37:12,101
36677,-56.159416,-34.888474,16,266,2018-10-02T17:29:27,16
36678,-56.159416,-34.888474,16,266,2018-10-02T17:29:42,16
36679,-56.159416,-34.903027,138,7703,2018-10-02T17:20:57,138
36680,-56.159416,-34.90322,269,863,2018-10-02T17:05:27,269
36681,-56.159416,-34.90322,962,2392,2018-10-02T17:09:27,962
36682,-56.159416,-34.923084,6,7517,2018-10-02T17:48:58,6
36683,-56.15943,-34.811584,101,2388,2018-10-02T17:27:27,101
36684,-56.15943,-34.811584,101,2388,2018-10-02T17:27:42,101
36685,-56.15943,-34.888485,68,217,2018-10-02T17:08:12,68
36686,-56.15943,-34.88855,110,2388,2018-10-02T17:23:12,110
36687,-56.15943,-34.8885,1029,2422,2018-10-02T17:05:27,1029
36688,-56.15943,-34.8885,1029,2422,2018-10-02T17:05:42,1029
36689,-56.15943,-34.923183,241,7517,2018-10-02T17:10:57,241
36690,-56.15943,-34.923183,241,7517,2018-10-02T17:11:12,241
36691,-56.15943,-34.923183,241,7517,2018-10-02T17:11:27,241
36692,-56.159443,-34.825695,72,254,2018-10-02T16:53:26,72
36693,-56.159443,-34.82572,87,254,2018-10-02T17:55:43,87
36694,-56.159443,-34.82575,1111,254,2018-10-02T17:36:57,1111
36695,-56.159443,-34.88836,757,7902,2018-10-02T17:14:27,757
36696,-56.159466,-34.923084,86,7517,2018-10-02T17:35:12,86
36697,-56.159473,-34.82575,58,254,2018-10-02T17:18:27,58
36698,-56.159473,-34.88836,20,266,2018-10-02T18:05:43,20
36699,-56.159473,-34.88836,20,266,2018-10-02T18:05:58,20
36700,-56.159473,-34.888554,102,7528,2018-10-02T17:15:12,102
36701,-56.159473,-34.888554,102,7528,2018-10-02T17:15:27,102
36702,-56.159473,-34.8885,94,2391,2018-10-02T16:59:57,94
36703,-56.159473,-34.888638,750,345,2018-10-02T17:18:27,750
36704,-56.1595,-34.888527,131,7902,2018-10-02T17:05:57,131
36705,-56.1595,-34.888832,82,7919,2018-10-02T18:06:43,82
36706,-56.1595,-34.903084,956,7703,2018-10-02T17:46:58,956
36707,-56.1595,-34.90311,278,2393,2018-10-02T17:24:42,278
36708,-56.1595,-34.90322,138,7704,2018-10-02T16:43:41,138
36709,-56.1595,-34.90325,962,2392,2018-10-02T17:09:12,962
36710,-56.1595,-34.903,114,7704,2018-10-02T17:48:58,114
36711,-56.159515,-34.811417,99,2422,2018-10-02T17:19:27,99
36712,-56.159527,-34.888638,623,242,2018-10-02T16:48:26,623
36713,-56.159527,-34.888668,737,7903,2018-10-02T16:57:56,737
36714,-56.159527,-34.888695,666,7921,2018-10-02T17:13:12,666
36715,-56.159527,-34.902916,285,2392,2018-10-02T16:48:11,285
36716,-56.159534,-34.8114,10,2422,2018-10-02T16:45:11,10
36717,-56.15955,-34.888515,241,7516,2018-10-02T18:01:13,241
36718,-56.15955,-34.888515,241,7516,2018-10-02T18:01:28,241
36719,-56.159554,-34.825775,1106,254,2018-10-02T17:08:27,1106
36720,-56.159554,-34.888554,87,254,2018-10-02T17:20:27,87
